STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,year,flag,flagdp
USC00443229,"FRONT ROYAL, VA US",18/08/2018,,,0.52,0,0,88,70,71,2018,,
USC00443229,"FRONT ROYAL, VA US",19/08/2018,,,0.77,0,0,80,69,71,2018,,
USC00443229,"FRONT ROYAL, VA US",20/08/2018,,,0,0,0,79,67,68,2018,,
USC00443229,"FRONT ROYAL, VA US",21/08/2018,,,0.11,0,0,76,67,71,2018,,
USC00443229,"FRONT ROYAL, VA US",22/08/2018,,,1.81,0,0,83,70,71,2018,,
USC00443229,"FRONT ROYAL, VA US",23/08/2018,,,0,0,0,80,64,65,2018,,
USC00443229,"FRONT ROYAL, VA US",24/08/2018,,,0,0,0,77,59,60,2018,,
USC00443229,"FRONT ROYAL, VA US",25/08/2018,,,0,0,0,80,58,67,2018,,
USC00443229,"FRONT ROYAL, VA US",26/08/2018,,,0,0,0,87,62,73,2018,,
USC00443229,"FRONT ROYAL, VA US",27/08/2018,,,0,0,0,90,69,72,2018,,
USC00443229,"FRONT ROYAL, VA US",28/08/2018,,,0,0,0,91,70,74,2018,,
USC00443229,"FRONT ROYAL, VA US",29/08/2018,,,0,0,0,92,71,76,2018,,
USC00443229,"FRONT ROYAL, VA US",30/08/2018,,,0,0,0,86,69,70,2018,,
USC00443229,"FRONT ROYAL, VA US",31/08/2018,,,0,0,0,87,68,73,2018,,
USC00443229,"FRONT ROYAL, VA US",1/9/2018,,,0.07,0,0,83,69,69,2018,,
USC00443229,"FRONT ROYAL, VA US",2/9/2018,,,0,0,0,89,66,73,2018,,
USC00443229,"FRONT ROYAL, VA US",3/9/2018,,,0,0,0,91,70,72,2018,,
USC00443229,"FRONT ROYAL, VA US",4/9/2018,,,0,0,0,91,69,77,2018,,
USC00443229,"FRONT ROYAL, VA US",5/9/2018,,,0,0,0,90,71,75,2018,,
USC00443229,"FRONT ROYAL, VA US",6/9/2018,,,0,0,0,92,70,72,2018,,
USC00443229,"FRONT ROYAL, VA US",7/9/2018,,,0.68,0,0,,68,68,2018,,
USC00443229,"FRONT ROYAL, VA US",8/9/2018,,,0.85,0,0,70,59,59,2018,,
USC00443229,"FRONT ROYAL, VA US",9/9/2018,,,2.45,0,0,66,54,59,2018,,
USC00443229,"FRONT ROYAL, VA US",10/9/2018,,,0.43,0,0,66,58,63,2018,,
USC00443229,"FRONT ROYAL, VA US",11/9/2018,,,0,0,0,67,63,65,2018,,
USC00443229,"FRONT ROYAL, VA US",12/9/2018,,,0,0,0,72,65,71,2018,,
USC00443229,"FRONT ROYAL, VA US",13/09/2018,,,0.29,0,0,79,69,72,2018,,
USC00443229,"FRONT ROYAL, VA US",15/09/2018,,,0.06,0,0,,,71,2018,,
USC00443229,"FRONT ROYAL, VA US",16/09/2018,,,0.08,0,0,76,69,72,2018,,
USC00443229,"FRONT ROYAL, VA US",17/09/2018,,,0.9,0,0,80,71,73,2018,,
USC00443229,"FRONT ROYAL, VA US",18/09/2018,,,0,0,0,82,66,68,2018,,
USC00443229,"FRONT ROYAL, VA US",20/09/2018,,,0.07,0,0,,,69,2018,,
USC00443229,"FRONT ROYAL, VA US",21/09/2018,,,0,0,0,80,66,74,2018,,
USC00443229,"FRONT ROYAL, VA US",22/09/2018,,,0.01,0,0,78,60,60,2018,,
USC00443229,"FRONT ROYAL, VA US",23/09/2018,,,1.03,0,0,60,56,59,2018,,
USC00443229,"FRONT ROYAL, VA US",24/09/2018,,,0.61,0,0,65,59,62,2018,,
USC00443229,"FRONT ROYAL, VA US",25/09/2018,,,0,0,0,74,62,67,2018,,
USC00443229,"FRONT ROYAL, VA US",26/09/2018,,,0.4,0,0,84,66,69,2018,,
USC00443229,"FRONT ROYAL, VA US",27/09/2018,,,1.29,0,0,69,50,55,2018,,
USC00443229,"FRONT ROYAL, VA US",28/09/2018,,,0.14,0,0,77,54,60,2018,,
USC00443229,"FRONT ROYAL, VA US",29/09/2018,,,0,0,0,76,55,56,2018,,
USC00443229,"FRONT ROYAL, VA US",30/09/2018,,,0,0,0,73,55,63,2018,,
USC00443229,"FRONT ROYAL, VA US",1/10/2018,,,0,0,0,83,62,69,2018,,
USC00443229,"FRONT ROYAL, VA US",2/10/2018,,,0,0,0,83,65,71,2018,,
USC00443229,"FRONT ROYAL, VA US",3/10/2018,,,0,0,0,85,67,70,2018,,
USC00443229,"FRONT ROYAL, VA US",4/10/2018,,,0,0,0,87,64,75,2018,,
USC00443229,"FRONT ROYAL, VA US",5/10/2018,,,0,0,0,75,63,63,2018,,
USC00443229,"FRONT ROYAL, VA US",6/10/2018,,,0,0,0,73,62,69,2018,,
USC00443229,"FRONT ROYAL, VA US",7/10/2018,,,0,0,0,86,66,73,2018,,
USC00443229,"FRONT ROYAL, VA US",8/10/2018,,,0.03,0,0,83,67,73,2018,,
USC00443229,"FRONT ROYAL, VA US",9/10/2018,,,0,0,0,79,69,73,2018,,
USC00443229,"FRONT ROYAL, VA US",10/10/2018,,,0.01,0,0,80,66,73,2018,,
USC00443229,"FRONT ROYAL, VA US",11/10/2018,,,0.81,0,0,78,63,63,2018,,
USC00443229,"FRONT ROYAL, VA US",13/10/2018,,,0,0,0,,,48,2018,,
USC00443229,"FRONT ROYAL, VA US",14/10/2018,,,0.08,0,0,63,40,44,2018,,
USC00443229,"FRONT ROYAL, VA US",15/10/2018,,,0,0,0,75,44,61,2018,,
USC00443229,"FRONT ROYAL, VA US",16/10/2018,,,0,0,0,61,48,52,2018,,
USC00443229,"FRONT ROYAL, VA US",18/10/2018,,,0,0,0,,,52,2018,,
USC00443229,"FRONT ROYAL, VA US",19/10/2018,,,0,0,0,58,42,43,2018,,
USC00443229,"FRONT ROYAL, VA US",20/10/2018,,,0.02,0,0,67,43,48,2018,,
USC00443229,"FRONT ROYAL, VA US",21/10/2018,,,0,0,0,67,34,36,2018,,
USC00443229,"FRONT ROYAL, VA US",22/10/2018,,,0,0,0,57,31,48,2018,,
USC00443229,"FRONT ROYAL, VA US",23/10/2018,,,0,0,0,70,45,49,2018,,
USC00443229,"FRONT ROYAL, VA US",24/10/2018,,,0,0,0,50,32,40,2018,,
USC00443229,"FRONT ROYAL, VA US",25/10/2018,,,0,0,0,53,32,45,2018,,
USC00443229,"FRONT ROYAL, VA US",26/10/2018,,,0.72,0,0,47,40,44,2018,,
USC00443229,"FRONT ROYAL, VA US",27/10/2018,,,1.1,0,0,50,43,47,2018,,
USC00443229,"FRONT ROYAL, VA US",28/10/2018,,,0.02,0,0,59,47,50,2018,,
USC00443229,"FRONT ROYAL, VA US",29/10/2018,,,0,0,0,56,44,48,2018,,
USC00443229,"FRONT ROYAL, VA US",30/10/2018,,,0,0,0,64,45,47,2018,,
USC00443229,"FRONT ROYAL, VA US",31/10/2018,,,0,0,0,74,44,64,2018,,
USC00443229,"FRONT ROYAL, VA US",1/11/2018,,,0,0,0,76,60,68,2018,,
USC00443229,"FRONT ROYAL, VA US",2/11/2018,,,1.13,0,0,71,52,52,2018,,
USC00443229,"FRONT ROYAL, VA US",3/11/2018,,,0.03,0,0,55,40,40,2018,,
USC00443229,"FRONT ROYAL, VA US",4/11/2018,,,0.01,0,0,56,34,48,2018,,
USC00443229,"FRONT ROYAL, VA US",5/11/2018,,,0.9,0,0,51,47,51,2018,,
USC00443229,"FRONT ROYAL, VA US",6/11/2018,,,0.9,0,0,51,47,51,2018,,
USC00443229,"FRONT ROYAL, VA US",7/11/2018,,,0.46,0,0,66,50,59,2018,,
USC00443229,"FRONT ROYAL, VA US",8/11/2018,,,0,0,0,59,44,46,2018,,
USC00443229,"FRONT ROYAL, VA US",10/11/2018,,,0.51,0,0,,,45,2018,,
USC00443229,"FRONT ROYAL, VA US",11/11/2018,,,0,0,0,47,32,32,2018,,
USC00443229,"FRONT ROYAL, VA US",12/11/2018,,,0.44,0,0,48,30,39,2018,,
USC00443229,"FRONT ROYAL, VA US",13/11/2018,,,0.3,0,0,48,39,41,2018,,
USC00443229,"FRONT ROYAL, VA US",15/11/2018,,,,,,,,36,2018,,
USC00443229,"FRONT ROYAL, VA US",16/11/2018,,,,,,45,29,30,2018,,
USC00443229,"FRONT ROYAL, VA US",17/11/2018,,,0,0,0,48,30,32,2018,,
USC00443229,"FRONT ROYAL, VA US",18/11/2018,,,0,0,0,48,29,44,2018,,
USC00443229,"FRONT ROYAL, VA US",19/11/2018,,,0,0,0,62,31,51,2018,,
USC00443229,"FRONT ROYAL, VA US",20/11/2018,,,0,0,0,51,31,37,2018,,
USC00443229,"FRONT ROYAL, VA US",21/11/2018,,,0,0,0,53,35,39,2018,,
USC00443229,"FRONT ROYAL, VA US",22/11/2018,,,0,0,0,39,26,29,2018,,
USC00443229,"FRONT ROYAL, VA US",23/11/2018,,,0,0,0,39,23,29,2018,,
USC00443229,"FRONT ROYAL, VA US",24/11/2018,,,1.51,0,0,37,29,36,2018,,
USC00443229,"FRONT ROYAL, VA US",25/11/2018,,,0,0,0,61,33,50,2018,,
USC00443229,"FRONT ROYAL, VA US",26/11/2018,,,0,0,0,54,42,42,2018,,
USC00443229,"FRONT ROYAL, VA US",27/11/2018,,,0,0,0,43,32,32,2018,,
USC00443229,"FRONT ROYAL, VA US",28/11/2018,,,0,0,0,36,26,27,2018,,
USC00443229,"FRONT ROYAL, VA US",29/11/2018,,,0,0,0,41,25,36,2018,,
USC00443229,"FRONT ROYAL, VA US",30/11/2018,,,0,0,0,45,30,36,2018,,
USC00443229,"FRONT ROYAL, VA US",1/12/2018,,,0.24,0,0,42,33,41,2018,,
USC00443229,"FRONT ROYAL, VA US",2/12/2018,,,0.01,0,0,55,40,47,2018,,
USC00443229,"FRONT ROYAL, VA US",3/12/2018,,,0,0,0,58,46,47,2018,,
USC00443229,"FRONT ROYAL, VA US",4/12/2018,,,0,0,0,47,34,34,2018,,
USC00443229,"FRONT ROYAL, VA US",5/12/2018,,,0.03,0,0,47,29,33,2018,,
USC00443229,"FRONT ROYAL, VA US",6/12/2018,,,0,0,0,43,32,41,2018,,
USC00443229,"FRONT ROYAL, VA US",8/12/2018,,,0,0,0,42,25,26,2018,,
USC00443229,"FRONT ROYAL, VA US",9/12/2018,,,0,0,0,36,18,27,2018,,
USC00443229,"FRONT ROYAL, VA US",10/12/2018,,,0,0,0,38,18,24,2018,,
USC00443229,"FRONT ROYAL, VA US",11/12/2018,,,0,0,0,48,18,38,2018,,
USC00443229,"FRONT ROYAL, VA US",13/12/2018,,,0,0,0,46,26,36,2018,,
USC00443229,"FRONT ROYAL, VA US",14/12/2018,,,0.51,0,0,41,31,39,2018,,
USC00443229,"FRONT ROYAL, VA US",15/12/2018,,,2.6,0,0,49,31,48,2018,,
USC00443229,"FRONT ROYAL, VA US",16/12/2018,,,0.38,0,0,49,41,46,2018,,
USC00443229,"FRONT ROYAL, VA US",17/12/2018,,,0,0,0,56,34,36,2018,,
USC00443229,"FRONT ROYAL, VA US",18/12/2018,,,0,0,0,47,29,30,2018,,
USC00443229,"FRONT ROYAL, VA US",19/12/2018,,,0,0,0,48,30,30,2018,,
USC00443229,"FRONT ROYAL, VA US",20/12/2018,,,1.28,0,0,43,30,41,2018,,
USC00443229,"FRONT ROYAL, VA US",21/12/2018,,,1.02,0,0,63,30,45,2018,,
USC00443229,"FRONT ROYAL, VA US",22/12/2018,,,0.01,0,0,48,28,37,2018,,
USC00443229,"FRONT ROYAL, VA US",23/12/2018,,,0.05,0,0,44,31,38,2018,,
USC00443229,"FRONT ROYAL, VA US",24/12/2018,,,0,0,0,45,25,25,2018,,
USC00443229,"FRONT ROYAL, VA US",25/12/2018,,,0,0,0,45,25,25,2018,,
USC00443229,"FRONT ROYAL, VA US",26/12/2018,,,0,0,0,47,25,30,2018,,
USC00443229,"FRONT ROYAL, VA US",27/12/2018,,,0,0,0,50,27,43,2018,,
USC00443229,"FRONT ROYAL, VA US",28/12/2018,,,0.72,0,0,52,41,41,2018,,
USC00443229,"FRONT ROYAL, VA US",29/12/2018,,,0,0,0,59,29,29,2018,,
USC00443229,"FRONT ROYAL, VA US",30/12/2018,,,0,0,0,48,29,32,2018,,
USC00443229,"FRONT ROYAL, VA US",31/12/2018,,,,0,0,,,,2018,,
USC00443229,"FRONT ROYAL, VA US",1/1/2019,,,0.02,0,0,67,41,45,2019,,
USC00443229,"FRONT ROYAL, VA US",2/1/2019,,,0,0,0,47,33,43,2019,,
USC00443229,"FRONT ROYAL, VA US",3/1/2019,,,0,0,0,48,34,37,2019,,
USC00443229,"FRONT ROYAL, VA US",4/1/2019,,,,0,0,,,,2019,,
USC00443229,"FRONT ROYAL, VA US",5/1/2019,,,0.09,0,0,46,32,44,2019,,
USC00443229,"FRONT ROYAL, VA US",6/1/2019,,,0.28,0,0,54,43,45,2019,,
USC00443229,"FRONT ROYAL, VA US",7/1/2019,,,0.01,0,0,45,33,38,2019,,
USC00443229,"FRONT ROYAL, VA US",8/1/2019,,,0.05,0,0,65,27,52,2019,,
USC00443229,"FRONT ROYAL, VA US",9/1/2019,,,,0,0,,,,2019,,
USC00443229,"FRONT ROYAL, VA US",10/1/2019,,,0,0,0,52,27,27,2019,,
USC00443229,"FRONT ROYAL, VA US",11/1/2019,,,0,0,0,36,20,25,2019,,
USC00443229,"FRONT ROYAL, VA US",12/1/2019,,,,0,0,33,24,27,2019,,
USC00443229,"FRONT ROYAL, VA US",13/01/2019,,,0.5,4,4,28,25,25,2019,,
USC00443229,"FRONT ROYAL, VA US",14/01/2019,,,0,0,4,32,25,25,2019,,
USC00443229,"FRONT ROYAL, VA US",15/01/2019,,,0,0,0,40,20,22,2019,,
USC00443229,"FRONT ROYAL, VA US",16/01/2019,,,0,0,0,43,20,35,2019,,
USC00443229,"FRONT ROYAL, VA US",17/01/2019,,,0.01,0,0,37,31,31,2019,,
USC00443229,"FRONT ROYAL, VA US",18/01/2019,,,0,0,1,49,31,36,2019,,
USC00443229,"FRONT ROYAL, VA US",19/01/2019,,,1.05,0,0,38,18,34,2019,,
USC00443229,"FRONT ROYAL, VA US",20/01/2019,,,0.16,0,0,42,11,11,2019,,
USC00443229,"FRONT ROYAL, VA US",21/01/2019,,,0,0,0,19,1,10,2019,,
USC00443229,"FRONT ROYAL, VA US",22/01/2019,,,,0,0,,,,2019,,
USC00443229,"FRONT ROYAL, VA US",23/01/2019,,,0,0,0,57,28,54,2019,,
USC00443229,"FRONT ROYAL, VA US",24/01/2019,,,0.47,0,0,56,32,32,2019,,
USC00443229,"FRONT ROYAL, VA US",25/01/2019,,,0,0,0,39,25,25,2019,,
USC00443229,"FRONT ROYAL, VA US",26/01/2019,,,0,0,0,41,12,24,2019,,
USC00443229,"FRONT ROYAL, VA US",27/01/2019,,,0,0,0,49,9,33,2019,,
USC00443229,"FRONT ROYAL, VA US",28/01/2019,,,,0,0,,,,2019,,
USC00443229,"FRONT ROYAL, VA US",29/01/2019,,,0.02,0,0,39,30,30,2019,,
USC00443229,"FRONT ROYAL, VA US",30/01/2019,,,0,0,0,30,1,4,2019,,
USC00443229,"FRONT ROYAL, VA US",31/01/2019,,,0,0,0,22,-3,11,2019,,
USC00443229,"FRONT ROYAL, VA US",2/2/2019,,,0,0,0,,,16,2019,,
USC00443229,"FRONT ROYAL, VA US",3/2/2019,,,0,0,0,45,9,37,2019,,
USC00443229,"FRONT ROYAL, VA US",4/2/2019,,,0,0,0,63,33,50,2019,,
USC00443229,"FRONT ROYAL, VA US",5/2/2019,,,0,0,0,70,46,50,2019,,
USC00443229,"FRONT ROYAL, VA US",7/2/2019,,,0.06,0,0,,,50,2019,,
USC00443229,"FRONT ROYAL, VA US",8/2/2019,,,0.06,0,0,58,30,32,2019,,
USC00443229,"FRONT ROYAL, VA US",9/2/2019,,,0,0,0,36,21,22,2019,,
USC00443229,"FRONT ROYAL, VA US",10/2/2019,,,0.02,,,36,17,31,2019,,
USC00443229,"FRONT ROYAL, VA US",12/2/2019,2,1.18,,,,,,35,2019,,
USC00443229,"FRONT ROYAL, VA US",13/02/2019,,,0.03,0,,46,34,41,2019,,
USC00443229,"FRONT ROYAL, VA US",14/02/2019,,,0,0,,50,29,47,2019,,
USC00443229,"FRONT ROYAL, VA US",15/02/2019,,,0,0,0,64,37,48,2019,,
USC00443229,"FRONT ROYAL, VA US",16/02/2019,,,0,0,0,48,30,30,2019,,
USC00443229,"FRONT ROYAL, VA US",17/02/2019,,,0.21,,,38,22,36,2019,,
USC00443229,"FRONT ROYAL, VA US",18/02/2019,,,0,0,,49,34,35,2019,,
USC00443229,"FRONT ROYAL, VA US",19/02/2019,,,0,0,,42,22,33,2019,,
USC00443229,"FRONT ROYAL, VA US",20/02/2019,,,0.86,,,34,24,33,2019,,
USC00443229,"FRONT ROYAL, VA US",21/02/2019,,,0,0,,61,31,47,2019,,
USC00443229,"FRONT ROYAL, VA US",22/02/2019,,,0,0,0,49,37,39,2019,,
USC00443229,"FRONT ROYAL, VA US",23/02/2019,,,0,0,0,41,35,36,2019,,
USC00443229,"FRONT ROYAL, VA US",25/02/2019,,,0.77,,,,,45,2019,,
USC00443229,"FRONT ROYAL, VA US",26/02/2019,,,0,0,,49,28,38,2019,,
USC00443229,"FRONT ROYAL, VA US",27/02/2019,,,0,0,,57,27,35,2019,,
USC00443229,"FRONT ROYAL, VA US",28/02/2019,,,0,0,0,49,34,37,2019,,
USC00443229,"FRONT ROYAL, VA US",1/3/2019,,,0.68,,,37,29,32,2019,,
USC00443229,"FRONT ROYAL, VA US",2/3/2019,,,0.17,,,49,31,47,2019,,
USC00443229,"FRONT ROYAL, VA US",3/3/2019,,,0.31,,,47,31,31,2019,,
USC00443229,"FRONT ROYAL, VA US",4/3/2019,,,0,0,,42,23,23,2019,,
USC00443229,"FRONT ROYAL, VA US",5/3/2019,,,0,0,,36,10,24,2019,,
USC00443229,"FRONT ROYAL, VA US",7/3/2019,,,0,0,0,,,18,2019,,
USC00443229,"FRONT ROYAL, VA US",8/3/2019,,,0.18,,,33,18,29,2019,,
USC00443229,"FRONT ROYAL, VA US",9/3/2019,,,0.15,,,39,29,39,2019,,
USC00443229,"FRONT ROYAL, VA US",10/3/2019,,,0.16,0,0,71,37,60,2019,,
USC00443229,"FRONT ROYAL, VA US",11/3/2019,,,0,0,0,63,48,48,2019,,
USC00443229,"FRONT ROYAL, VA US",12/3/2019,,,0,0,0,54,34,37,2019,,
USC00443229,"FRONT ROYAL, VA US",13/03/2019,,,0,0,0,60,27,50,2019,,
USC00443229,"FRONT ROYAL, VA US",14/03/2019,,,0,0,0,76,46,67,2019,,
USC00443229,"FRONT ROYAL, VA US",15/03/2019,,,0,0,0,76,52,52,2019,RP,
USC00443229,"FRONT ROYAL, VA US",16/03/2019,,,0,0,0,54,38,38,2019,RP,
USC00443229,"FRONT ROYAL, VA US",17/03/2019,,,0,0,0,52,31,43,2019,RP,
USC00443229,"FRONT ROYAL, VA US",18/03/2019,,,0,0,0,49,33,33,2019,RP,
USC00443229,"FRONT ROYAL, VA US",19/03/2019,,,0,0,0,52,24,40,2019,RP,
USC00443229,"FRONT ROYAL, VA US",20/03/2019,,,0,0,0,53,34,46,2019,RP,
USC00443229,"FRONT ROYAL, VA US",21/03/2019,,,2.18,0,0,47,39,41,2019,RP,
USC00443229,"FRONT ROYAL, VA US",22/03/2019,,,0.06,0,0,52,38,38,2019,RP,
USC00443229,"FRONT ROYAL, VA US",23/03/2019,,,0,0,0,53,34,47,2019,RP,
USC00443229,"FRONT ROYAL, VA US",24/03/2019,,,0,0,0,65,31,50,2019,RP,
USC00443229,"FRONT ROYAL, VA US",25/03/2019,,,0,0,0,58,40,40,2019,RP,
USC00443229,"FRONT ROYAL, VA US",26/03/2019,,,0,0,0,58,40,40,2019,RP,
USC00443229,"FRONT ROYAL, VA US",27/03/2019,,,0,0,0,52,23,44,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",28/03/2019,,,0,0,0,63,34,54,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",29/03/2019,,,,0,0,,,,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",30/03/2019,,,0,0,0,68,47,58,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",31/03/2019,,,0,0,0,76,50,66,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",1/4/2019,,,0,0,0,66,29,41,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",2/4/2019,,,0,0,0,48,33,33,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",3/4/2019,,,,0,0,,,,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",4/4/2019,,,0,0,0,69,31,54,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",5/4/2019,,,0.19,0,0,56,43,44,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",6/4/2019,,,0,0,0,67,43,59,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",7/4/2019,,,0.06,0,0,71,50,63,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",8/4/2019,,,0.02,0,0,78,61,62,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",9/4/2019,,,0,0,0,79,57,57,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",10/4/2019,,,0,0,0,71,47,51,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",11/4/2019,,,0,0,0,61,46,54,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",12/4/2019,,,0.38,0,0,64,51,62,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",13/04/2019,,,0.29,0,0,73,58,61,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",14/04/2019,,,1.35,0,0,73,56,72,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",15/04/2019,,,0,0,0,72,47,49,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",16/04/2019,,,0,0,0,72,44,61,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",17/04/2019,,,0,0,0,74,54,58,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",18/04/2019,,,0,0,0,78,51,71,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",19/04/2019,,,1.5,0,0,72,54,66,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",20/04/2019,,,0.03,0,0,69,53,53,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",21/04/2019,,,0,0,0,65,47,53,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",22/04/2019,,,,0,0,,,,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",23/04/2019,,,0,0,0,73,40,53,2019,RP,DP
USC00443229,"FRONT ROYAL, VA US",24/04/2019,,,0,0,0,84,40,68,2019,,DP
USC00443229,"FRONT ROYAL, VA US",25/04/2019,,,0.29,0,0,72,54,59,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",26/04/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",27/04/2019,,,0.25,0,0,70,53,53,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",28/04/2019,,,0.08,0,0,69,48,50,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",29/04/2019,,,0,0,0,62,43,52,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",30/04/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",1/5/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",2/5/2019,,,0,0,0,68,58,60,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",3/5/2019,,,0.52,0,0,86,56,64,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",4/5/2019,,,1.15,0,0,76,62,65,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",5/5/2019,,,0.49,0,0,67,57,58,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",6/5/2019,,,0.02,0,0,76,56,59,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",7/5/2019,,,0.17,0,0,81,52,64,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",8/5/2019,,,0,0,0,67,58,61,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",9/5/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",10/5/2019,,,0.15,0,0,81,63,63,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",11/5/2019,,,0.02,0,0,65,55,55,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",12/5/2019,,,0.78,0,0,55,48,48,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",13/05/2019,,,0.42,0,0,62,47,53,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",14/05/2019,,,0,0,0,62,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",15/05/2019,,,0,0,0,71,,54,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",16/05/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",17/05/2019,,,0,0,0,80,52,68,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",18/05/2019,,,0.24,0,0,83,64,72,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",19/05/2019,,,0,0,0,88,64,80,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",20/05/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",21/05/2019,,,0,0,0,86,68,68,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",22/05/2019,,,0,0,0,71,58,58,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",23/05/2019,,,0,0,0,86,58,79,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",24/05/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",25/05/2019,,,0,0,0,85,65,68,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",26/05/2019,,,1.46,0,0,82,44,73,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",27/05/2019,,,0,0,0,82,64,67,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",28/05/2019,,,0.15,0,0,90,64,80,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",29/05/2019,,,,0,0,,,,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",30/05/2019,,,0,0,0,88,70,75,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",31/05/2019,,,0,0,0,82,60,64,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",1/6/2019,,,0,0,0,82,60,67,2019,DP,DP
USC00443229,"FRONT ROYAL, VA US",2/6/2019,,,0.3,0,0,80,60,63,2019,,DP
USC00443229,"FRONT ROYAL, VA US",3/6/2019,,,0,0,0,71,43,52,2019,,
USC00443229,"FRONT ROYAL, VA US",4/6/2019,,,0,0,0,74,47,65,2019,,
USC00443229,"FRONT ROYAL, VA US",5/6/2019,,,0.02,0,0,76,53,70,2019,,
USC00443229,"FRONT ROYAL, VA US",6/6/2019,,,0,0,0,86,67,67,2019,,
USC00443229,"FRONT ROYAL, VA US",7/6/2019,,,0,0,0,76,63,66,2019,,
USC00443229,"FRONT ROYAL, VA US",8/6/2019,,,0,0,0,78,62,70,2019,,
USC00443229,"FRONT ROYAL, VA US",9/6/2019,,,0.76,0,0,70,60,62,2019,,
USC00443229,"FRONT ROYAL, VA US",10/6/2019,,,0.52,0,0,70,60,68,2019,,
USC00443229,"FRONT ROYAL, VA US",11/6/2019,,,0,0,0,76,58,58,2019,,
USC00443229,"FRONT ROYAL, VA US",12/6/2019,,,0.09,0,0,79,58,58,2019,,
USC00443229,"FRONT ROYAL, VA US",13/06/2019,,,0.27,0,0,76,53,62,2019,,
USC00443229,"FRONT ROYAL, VA US",14/06/2019,,,0,0,0,75,50,59,2019,,
